"G_ID","group","clusters","x","y","link","geometry"
"G12_56",12,5,90.3413580095057,23.7603501893975,"https://www.google.com/maps/search/?api=1&query=23.76035018,90.34135800",c(90.3413580095057, 23.7603501893975)
"G12_57",12,5,90.3422161328956,23.761687373303,"https://www.google.com/maps/search/?api=1&query=23.76168737,90.34221613",c(90.3422161328956, 23.761687373303)
"G12_58",12,5,90.3495637914038,23.7607085825122,"https://www.google.com/maps/search/?api=1&query=23.76070858,90.34956379",c(90.3495637914038, 23.7607085825122)
"G12_59",12,5,90.3349376228801,23.7557191762395,"https://www.google.com/maps/search/?api=1&query=23.75571917,90.33493762",c(90.3349376228801, 23.7557191762395)
"G12_60",12,5,90.3344999892501,23.7524051443659,"https://www.google.com/maps/search/?api=1&query=23.75240514,90.33449998",c(90.3344999892501, 23.7524051443659)
"G12_61",12,5,90.3406010244997,23.7498517508717,"https://www.google.com/maps/search/?api=1&query=23.74985175,90.34060102",c(90.3406010244997, 23.7498517508717)
"G13_01",13,1,90.4120387724269,23.8552559557282,"https://www.google.com/maps/search/?api=1&query=23.85525595,90.41203877",c(90.4120387724269, 23.8552559557282)
"G13_02",13,1,90.4094534582194,23.8581520893651,"https://www.google.com/maps/search/?api=1&query=23.85815208,90.40945345",c(90.4094534582194, 23.8581520893651)
"G13_03",13,1,90.4127213646954,23.8559283044439,"https://www.google.com/maps/search/?api=1&query=23.85592830,90.41272136",c(90.4127213646954, 23.8559283044439)
"G13_04",13,1,90.4138911274615,23.8451188300258,"https://www.google.com/maps/search/?api=1&query=23.84511883,90.41389112",c(90.4138911274615, 23.8451188300258)
"G13_05",13,1,90.4098580531864,23.8583484451887,"https://www.google.com/maps/search/?api=1&query=23.85834844,90.40985805",c(90.4098580531864, 23.8583484451887)
"G13_06",13,1,90.4133150986781,23.8557335278254,"https://www.google.com/maps/search/?api=1&query=23.85573352,90.41331509",c(90.4133150986781, 23.8557335278254)
"G13_07",13,1,90.4085374794964,23.8591462658772,"https://www.google.com/maps/search/?api=1&query=23.85914626,90.40853747",c(90.4085374794964, 23.8591462658772)
"G13_08",13,1,90.4235050286784,23.8507767418537,"https://www.google.com/maps/search/?api=1&query=23.85077674,90.42350502",c(90.4235050286784, 23.8507767418537)
"G13_09",13,1,90.4226809076604,23.8548196872062,"https://www.google.com/maps/search/?api=1&query=23.85481968,90.42268090",c(90.4226809076604, 23.8548196872062)
"G13_10",13,1,90.404241124983,23.8527142501528,"https://www.google.com/maps/search/?api=1&query=23.85271425,90.40424112",c(90.404241124983, 23.8527142501528)
"G13_11",13,1,90.4148855558933,23.8572976171812,"https://www.google.com/maps/search/?api=1&query=23.85729761,90.41488555",c(90.4148855558933, 23.8572976171812)
"G13_12",13,1,90.4172556135501,23.8484280450785,"https://www.google.com/maps/search/?api=1&query=23.84842804,90.41725561",c(90.4172556135501, 23.8484280450785)
"G13_13",13,2,90.4151473903941,23.8326060463201,"https://www.google.com/maps/search/?api=1&query=23.83260604,90.41514739",c(90.4151473903941, 23.8326060463201)
"G13_14",13,2,90.4224553196149,23.8312496820095,"https://www.google.com/maps/search/?api=1&query=23.83124968,90.42245531",c(90.4224553196149, 23.8312496820095)
"G13_15",13,2,90.4153342579656,23.8282197265897,"https://www.google.com/maps/search/?api=1&query=23.82821972,90.41533425",c(90.4153342579656, 23.8282197265897)
"G13_16",13,2,90.4155443018756,23.8265828548381,"https://www.google.com/maps/search/?api=1&query=23.82658285,90.41554430",c(90.4155443018756, 23.8265828548381)
"G13_17",13,2,90.4209379275267,23.8356241787828,"https://www.google.com/maps/search/?api=1&query=23.83562417,90.42093792",c(90.4209379275267, 23.8356241787828)
"G13_18",13,2,90.4162446163804,23.8229568158676,"https://www.google.com/maps/search/?api=1&query=23.82295681,90.41624461",c(90.4162446163804, 23.8229568158676)
"G13_19",13,2,90.4240654444544,23.8372617697481,"https://www.google.com/maps/search/?api=1&query=23.83726176,90.42406544",c(90.4240654444544, 23.8372617697481)
"G13_20",13,2,90.4267213957059,23.8303464235498,"https://www.google.com/maps/search/?api=1&query=23.83034642,90.42672139",c(90.4267213957059, 23.8303464235498)
"G13_21",13,2,90.4214501458157,23.8418715230801,"https://www.google.com/maps/search/?api=1&query=23.84187152,90.42145014",c(90.4214501458157, 23.8418715230801)
"G13_22",13,2,90.4285300000651,23.8326299152155,"https://www.google.com/maps/search/?api=1&query=23.83262991,90.42853000",c(90.4285300000651, 23.8326299152155)
"G13_23",13,2,90.4241720449513,23.835356424425,"https://www.google.com/maps/search/?api=1&query=23.83535642,90.42417204",c(90.4241720449513, 23.835356424425)
"G13_24",13,2,90.4301442692747,23.834429097706,"https://www.google.com/maps/search/?api=1&query=23.83442909,90.43014426",c(90.4301442692747, 23.834429097706)
"G13_25",13,2,90.4294599821,23.8358950065938,"https://www.google.com/maps/search/?api=1&query=23.83589500,90.42945998",c(90.4294599821, 23.8358950065938)
"G13_26",13,3,90.4285658109569,23.862013357929,"https://www.google.com/maps/search/?api=1&query=23.86201335,90.42856581",c(90.4285658109569, 23.862013357929)
"G13_27",13,3,90.4165938774757,23.866104353376,"https://www.google.com/maps/search/?api=1&query=23.86610435,90.41659387",c(90.4165938774757, 23.866104353376)
"G13_28",13,3,90.4187230895943,23.866517907311,"https://www.google.com/maps/search/?api=1&query=23.86651790,90.41872308",c(90.4187230895943, 23.866517907311)
"G13_29",13,3,90.4216525540496,23.8618260630922,"https://www.google.com/maps/search/?api=1&query=23.86182606,90.42165255",c(90.4216525540496, 23.8618260630922)
"G13_30",13,3,90.429149452898,23.854483415608,"https://www.google.com/maps/search/?api=1&query=23.85448341,90.42914945",c(90.429149452898, 23.854483415608)
"G13_31",13,3,90.4242065222287,23.860046274786,"https://www.google.com/maps/search/?api=1&query=23.86004627,90.42420652",c(90.4242065222287, 23.860046274786)
"G13_32",13,3,90.428404676293,23.8599990689528,"https://www.google.com/maps/search/?api=1&query=23.85999906,90.42840467",c(90.428404676293, 23.8599990689528)
"G13_33",13,3,90.4249398961511,23.8552243891586,"https://www.google.com/maps/search/?api=1&query=23.85522438,90.42493989",c(90.4249398961511, 23.8552243891586)
"G13_34",13,3,90.4258962629036,23.8545403722247,"https://www.google.com/maps/search/?api=1&query=23.85454037,90.42589626",c(90.4258962629036, 23.8545403722247)
"G13_35",13,3,90.4316585058198,23.8570680752017,"https://www.google.com/maps/search/?api=1&query=23.85706807,90.43165850",c(90.4316585058198, 23.8570680752017)
"G13_36",13,3,90.4309159961213,23.8590705388899,"https://www.google.com/maps/search/?api=1&query=23.85907053,90.43091599",c(90.4309159961213, 23.8590705388899)
"G13_37",13,3,90.4177259160398,23.8664333864416,"https://www.google.com/maps/search/?api=1&query=23.86643338,90.41772591",c(90.4177259160398, 23.8664333864416)
"G13_38",13,3,90.4312563934892,23.858533349154,"https://www.google.com/maps/search/?api=1&query=23.85853334,90.43125639",c(90.4312563934892, 23.858533349154)
"G13_39",13,3,90.4246494795206,23.8560178362578,"https://www.google.com/maps/search/?api=1&query=23.85601783,90.42464947",c(90.4246494795206, 23.8560178362578)
"G13_40",13,3,90.4213517466794,23.8593824422749,"https://www.google.com/maps/search/?api=1&query=23.85938244,90.42135174",c(90.4213517466794, 23.8593824422749)
"G13_41",13,3,90.4243829221895,23.8611413794072,"https://www.google.com/maps/search/?api=1&query=23.86114137,90.42438292",c(90.4243829221895, 23.8611413794072)
"G13_42",13,4,90.4274197459929,23.8494074396287,"https://www.google.com/maps/search/?api=1&query=23.84940743,90.42741974",c(90.4274197459929, 23.8494074396287)
"G13_43",13,4,90.429646431925,23.8400124871159,"https://www.google.com/maps/search/?api=1&query=23.84001248,90.42964643",c(90.429646431925, 23.8400124871159)
"G13_44",13,4,90.4424518682156,23.8384327600972,"https://www.google.com/maps/search/?api=1&query=23.83843276,90.44245186",c(90.4424518682156, 23.8384327600972)
"G13_45",13,4,90.4476682039678,23.8424498771198,"https://www.google.com/maps/search/?api=1&query=23.84244987,90.44766820",c(90.4476682039678, 23.8424498771198)
"G13_46",13,4,90.4375526424448,23.8557637393441,"https://www.google.com/maps/search/?api=1&query=23.85576373,90.43755264",c(90.4375526424448, 23.8557637393441)
"G13_47",13,4,90.426414432101,23.8526038104593,"https://www.google.com/maps/search/?api=1&query=23.85260381,90.42641443",c(90.426414432101, 23.8526038104593)
"G13_48",13,4,90.4440869121845,23.8370434088297,"https://www.google.com/maps/search/?api=1&query=23.83704340,90.44408691",c(90.4440869121845, 23.8370434088297)
"G13_49",13,4,90.4518795496117,23.8425805444138,"https://www.google.com/maps/search/?api=1&query=23.84258054,90.45187954",c(90.4518795496117, 23.8425805444138)
"G13_50",13,4,90.4307304529451,23.8514163914159,"https://www.google.com/maps/search/?api=1&query=23.85141639,90.43073045",c(90.4307304529451, 23.8514163914159)
"G13_51",13,4,90.4272257635665,23.8517399883714,"https://www.google.com/maps/search/?api=1&query=23.85173998,90.42722576",c(90.4272257635665, 23.8517399883714)
"G13_52",13,4,90.4338431773406,23.8347478082683,"https://www.google.com/maps/search/?api=1&query=23.83474780,90.43384317",c(90.4338431773406, 23.8347478082683)
"G13_53",13,4,90.430643656344,23.8413759500256,"https://www.google.com/maps/search/?api=1&query=23.84137595,90.43064365",c(90.430643656344, 23.8413759500256)
"G13_54",13,4,90.4261382997712,23.8511330696988,"https://www.google.com/maps/search/?api=1&query=23.85113306,90.42613829",c(90.4261382997712, 23.8511330696988)
"G13_55",13,5,90.3944957946221,23.8666188870941,"https://www.google.com/maps/search/?api=1&query=23.86661888,90.39449579",c(90.3944957946221, 23.8666188870941)
"G13_56",13,5,90.4109230807355,23.8642025953067,"https://www.google.com/maps/search/?api=1&query=23.86420259,90.41092308",c(90.4109230807355, 23.8642025953067)
"G13_57",13,5,90.4059425594557,23.8706736721094,"https://www.google.com/maps/search/?api=1&query=23.87067367,90.40594255",c(90.4059425594557, 23.8706736721094)
"G13_58",13,5,90.4072567110335,23.8605160501412,"https://www.google.com/maps/search/?api=1&query=23.86051605,90.40725671",c(90.4072567110335, 23.8605160501412)
"G13_59",13,5,90.3966469425085,23.8778531529691,"https://www.google.com/maps/search/?api=1&query=23.87785315,90.39664694",c(90.3966469425085, 23.8778531529691)
"G13_60",13,5,90.3970427994018,23.861251856228,"https://www.google.com/maps/search/?api=1&query=23.86125185,90.39704279",c(90.3970427994018, 23.861251856228)
"G13_61",13,5,90.4102412985076,23.8688845196696,"https://www.google.com/maps/search/?api=1&query=23.86888451,90.41024129",c(90.4102412985076, 23.8688845196696)
"G13_62",13,5,90.4026503427054,23.8669950285539,"https://www.google.com/maps/search/?api=1&query=23.86699502,90.40265034",c(90.4026503427054, 23.8669950285539)
"G13_63",13,5,90.4022119366664,23.8720514625196,"https://www.google.com/maps/search/?api=1&query=23.87205146,90.40221193",c(90.4022119366664, 23.8720514625196)
"G13_64",13,5,90.4021639412571,23.8611392207352,"https://www.google.com/maps/search/?api=1&query=23.86113922,90.40216394",c(90.4021639412571, 23.8611392207352)
"G13_65",13,5,90.4062531178813,23.8598370855748,"https://www.google.com/maps/search/?api=1&query=23.85983708,90.40625311",c(90.4062531178813, 23.8598370855748)
"G13_66",13,5,90.4005223274049,23.8598860473954,"https://www.google.com/maps/search/?api=1&query=23.85988604,90.40052232",c(90.4005223274049, 23.8598860473954)
"G14_01",14,1,90.432061986289,23.7846562090671,"https://www.google.com/maps/search/?api=1&query=23.78465620,90.43206198",c(90.432061986289, 23.7846562090671)
"G14_02",14,1,90.4408521480538,23.7906812605696,"https://www.google.com/maps/search/?api=1&query=23.79068126,90.44085214",c(90.4408521480538, 23.7906812605696)
"G14_03",14,1,90.4363206691389,23.7866790680651,"https://www.google.com/maps/search/?api=1&query=23.78667906,90.43632066",c(90.4363206691389, 23.7866790680651)
"G14_04",14,1,90.4339017443238,23.7853272042437,"https://www.google.com/maps/search/?api=1&query=23.78532720,90.43390174",c(90.4339017443238, 23.7853272042437)
"G14_05",14,1,90.4466061272281,23.784913497613,"https://www.google.com/maps/search/?api=1&query=23.78491349,90.44660612",c(90.4466061272281, 23.784913497613)
"G14_06",14,1,90.4310029335224,23.782562678627,"https://www.google.com/maps/search/?api=1&query=23.78256267,90.43100293",c(90.4310029335224, 23.782562678627)
"G14_07",14,1,90.4414762868184,23.7909406353422,"https://www.google.com/maps/search/?api=1&query=23.79094063,90.44147628",c(90.4414762868184, 23.7909406353422)
"G14_08",14,1,90.435360774675,23.7860193022965,"https://www.google.com/maps/search/?api=1&query=23.78601930,90.43536077",c(90.435360774675, 23.7860193022965)
"G14_09",14,1,90.431770678296,23.7863906614379,"https://www.google.com/maps/search/?api=1&query=23.78639066,90.43177067",c(90.431770678296, 23.7863906614379)
"G14_10",14,2,90.4268696936218,23.7764874145469,"https://www.google.com/maps/search/?api=1&query=23.77648741,90.42686969",c(90.4268696936218, 23.7764874145469)
"G14_11",14,2,90.4336530651502,23.7721073623683,"https://www.google.com/maps/search/?api=1&query=23.77210736,90.43365306",c(90.4336530651502, 23.7721073623683)
"G14_12",14,2,90.4324865901789,23.7805343585192,"https://www.google.com/maps/search/?api=1&query=23.78053435,90.43248659",c(90.4324865901789, 23.7805343585192)
"G14_13",14,2,90.4279357841103,23.767501948666,"https://www.google.com/maps/search/?api=1&query=23.76750194,90.42793578",c(90.4279357841103, 23.767501948666)
"G14_14",14,2,90.428643318222,23.7709312281467,"https://www.google.com/maps/search/?api=1&query=23.77093122,90.42864331",c(90.428643318222, 23.7709312281467)
"G14_15",14,2,90.4358173843223,23.7746311270931,"https://www.google.com/maps/search/?api=1&query=23.77463112,90.43581738",c(90.4358173843223, 23.7746311270931)
"G14_16",14,2,90.4250015909812,23.7816374466178,"https://www.google.com/maps/search/?api=1&query=23.78163744,90.42500159",c(90.4250015909812, 23.7816374466178)
"G14_17",14,2,90.4241955670316,23.7743554542416,"https://www.google.com/maps/search/?api=1&query=23.77435545,90.42419556",c(90.4241955670316, 23.7743554542416)
"G14_18",14,2,90.4236964362216,23.7759897482072,"https://www.google.com/maps/search/?api=1&query=23.77598974,90.42369643",c(90.4236964362216, 23.7759897482072)
"G14_19",14,2,90.4284367679183,23.7739114896079,"https://www.google.com/maps/search/?api=1&query=23.77391148,90.42843676",c(90.4284367679183, 23.7739114896079)
"G14_20",14,2,90.4340830614635,23.7780738768578,"https://www.google.com/maps/search/?api=1&query=23.77807387,90.43408306",c(90.4340830614635, 23.7780738768578)
"G14_21",14,2,90.4300292749493,23.7753386978122,"https://www.google.com/maps/search/?api=1&query=23.77533869,90.43002927",c(90.4300292749493, 23.7753386978122)
"G14_22",14,2,90.4283993970077,23.7778657768612,"https://www.google.com/maps/search/?api=1&query=23.77786577,90.42839939",c(90.4283993970077, 23.7778657768612)
"G14_23",14,3,90.4132618837705,23.7854427796539,"https://www.google.com/maps/search/?api=1&query=23.78544277,90.41326188",c(90.4132618837705, 23.7854427796539)
"G14_24",14,3,90.4178509787084,23.7830858262315,"https://www.google.com/maps/search/?api=1&query=23.78308582,90.41785097",c(90.4178509787084, 23.7830858262315)
"G14_25",14,3,90.4156542669372,23.7937621156613,"https://www.google.com/maps/search/?api=1&query=23.79376211,90.41565426",c(90.4156542669372, 23.7937621156613)
"G14_26",14,3,90.4186018203993,23.7878100199425,"https://www.google.com/maps/search/?api=1&query=23.78781001,90.41860182",c(90.4186018203993, 23.7878100199425)
"G14_27",14,3,90.4177539331616,23.7785600202988,"https://www.google.com/maps/search/?api=1&query=23.77856002,90.41775393",c(90.4177539331616, 23.7785600202988)
"G14_28",14,3,90.4125541892755,23.7794958606548,"https://www.google.com/maps/search/?api=1&query=23.77949586,90.41255418",c(90.4125541892755, 23.7794958606548)
"G14_29",14,3,90.4175077302408,23.7886734789988,"https://www.google.com/maps/search/?api=1&query=23.78867347,90.41750773",c(90.4175077302408, 23.7886734789988)
"G14_30",14,3,90.4095403396028,23.7818215954765,"https://www.google.com/maps/search/?api=1&query=23.78182159,90.40954033",c(90.4095403396028, 23.7818215954765)
"G14_31",14,3,90.4112845692706,23.7918662087545,"https://www.google.com/maps/search/?api=1&query=23.79186620,90.41128456",c(90.4112845692706, 23.7918662087545)
"G14_32",14,3,90.4099218353461,23.7907102731086,"https://www.google.com/maps/search/?api=1&query=23.79071027,90.40992183",c(90.4099218353461, 23.7907102731086)
"G14_33",14,3,90.4225586122586,23.7860482617804,"https://www.google.com/maps/search/?api=1&query=23.78604826,90.42255861",c(90.4225586122586, 23.7860482617804)
"G14_34",14,3,90.4054331426378,23.7874397647409,"https://www.google.com/maps/search/?api=1&query=23.78743976,90.40543314",c(90.4054331426378, 23.7874397647409)
"G14_35",14,4,90.4063197402839,23.7788812269172,"https://www.google.com/maps/search/?api=1&query=23.77888122,90.40631974",c(90.4063197402839, 23.7788812269172)
"G14_36",14,4,90.4140558603045,23.7654363457434,"https://www.google.com/maps/search/?api=1&query=23.76543634,90.41405586",c(90.4140558603045, 23.7654363457434)
"G14_37",14,4,90.4032374504392,23.7747964881402,"https://www.google.com/maps/search/?api=1&query=23.77479648,90.40323745",c(90.4032374504392, 23.7747964881402)
"G14_38",14,4,90.4081599906115,23.771749536004,"https://www.google.com/maps/search/?api=1&query=23.77174953,90.40815999",c(90.4081599906115, 23.771749536004)
"G14_39",14,4,90.4169338007055,23.7627924026081,"https://www.google.com/maps/search/?api=1&query=23.76279240,90.41693380",c(90.4169338007055, 23.7627924026081)
"G14_40",14,4,90.4058764361347,23.7725819363212,"https://www.google.com/maps/search/?api=1&query=23.77258193,90.40587643",c(90.4058764361347, 23.7725819363212)
"G14_41",14,4,90.4110504690875,23.7719338951714,"https://www.google.com/maps/search/?api=1&query=23.77193389,90.41105046",c(90.4110504690875, 23.7719338951714)
"G14_42",14,4,90.4071407885962,23.7720917566361,"https://www.google.com/maps/search/?api=1&query=23.77209175,90.40714078",c(90.4071407885962, 23.7720917566361)
"G14_43",14,4,90.4124818073469,23.771857792162,"https://www.google.com/maps/search/?api=1&query=23.77185779,90.41248180",c(90.4124818073469, 23.771857792162)
"G14_44",14,4,90.4199482139754,23.7613051338925,"https://www.google.com/maps/search/?api=1&query=23.76130513,90.41994821",c(90.4199482139754, 23.7613051338925)
"G14_45",14,4,90.4166729772844,23.7735242101159,"https://www.google.com/maps/search/?api=1&query=23.77352421,90.41667297",c(90.4166729772844, 23.7735242101159)
"G14_46",14,4,90.4101346264186,23.7776156381984,"https://www.google.com/maps/search/?api=1&query=23.77761563,90.41013462",c(90.4101346264186, 23.7776156381984)
"G14_47",14,4,90.4186188953949,23.7627010997683,"https://www.google.com/maps/search/?api=1&query=23.76270109,90.41861889",c(90.4186188953949, 23.7627010997683)
"G14_48",14,5,90.4333207588866,23.7934990966456,"https://www.google.com/maps/search/?api=1&query=23.79349909,90.43332075",c(90.4333207588866, 23.7934990966456)
"G14_49",14,5,90.4307334831071,23.795478427735,"https://www.google.com/maps/search/?api=1&query=23.79547842,90.43073348",c(90.4307334831071, 23.795478427735)
"G14_50",14,5,90.4291923171299,23.78982631123,"https://www.google.com/maps/search/?api=1&query=23.78982631,90.42919231",c(90.4291923171299, 23.78982631123)
"G14_51",14,5,90.422714054287,23.7949081398501,"https://www.google.com/maps/search/?api=1&query=23.79490813,90.42271405",c(90.422714054287, 23.7949081398501)
"G14_52",14,5,90.4327019051089,23.795452214814,"https://www.google.com/maps/search/?api=1&query=23.79545221,90.43270190",c(90.4327019051089, 23.795452214814)
"G14_53",14,5,90.4238863190169,23.7852967538816,"https://www.google.com/maps/search/?api=1&query=23.78529675,90.42388631",c(90.4238863190169, 23.7852967538816)
"G14_54",14,5,90.4281573685985,23.7909218582862,"https://www.google.com/maps/search/?api=1&query=23.79092185,90.42815736",c(90.4281573685985, 23.7909218582862)
"G14_55",14,5,90.422474829283,23.8006520651517,"https://www.google.com/maps/search/?api=1&query=23.80065206,90.42247482",c(90.422474829283, 23.8006520651517)
"G14_56",14,5,90.4296953440544,23.7929972108493,"https://www.google.com/maps/search/?api=1&query=23.79299721,90.42969534",c(90.4296953440544, 23.7929972108493)
"G15_01",15,1,90.4094279454901,23.7348460359243,"https://www.google.com/maps/search/?api=1&query=23.73484603,90.40942794",c(90.4094279454901, 23.7348460359243)
"G15_02",15,1,90.4187016884319,23.7344318958645,"https://www.google.com/maps/search/?api=1&query=23.73443189,90.41870168",c(90.4187016884319, 23.7344318958645)
"G15_03",15,1,90.4179866736617,23.7274271981733,"https://www.google.com/maps/search/?api=1&query=23.72742719,90.41798667",c(90.4179866736617, 23.7274271981733)
"G15_04",15,1,90.4224722010858,23.730303024467,"https://www.google.com/maps/search/?api=1&query=23.73030302,90.42247220",c(90.4224722010858, 23.730303024467)
"G15_05",15,1,90.4177560032232,23.7311026041264,"https://www.google.com/maps/search/?api=1&query=23.73110260,90.41775600",c(90.4177560032232, 23.7311026041264)
"G15_06",15,1,90.4136582115885,23.7313480531639,"https://www.google.com/maps/search/?api=1&query=23.73134805,90.41365821",c(90.4136582115885, 23.7313480531639)
"G15_07",15,1,90.4161062293743,23.7339197900949,"https://www.google.com/maps/search/?api=1&query=23.73391979,90.41610622",c(90.4161062293743, 23.7339197900949)
"G15_08",15,1,90.4138294452505,23.7362741665505,"https://www.google.com/maps/search/?api=1&query=23.73627416,90.41382944",c(90.4138294452505, 23.7362741665505)
"G15_09",15,1,90.416455706749,23.7332957910496,"https://www.google.com/maps/search/?api=1&query=23.73329579,90.41645570",c(90.416455706749, 23.7332957910496)
"G15_10",15,1,90.4147441952054,23.7280282461668,"https://www.google.com/maps/search/?api=1&query=23.72802824,90.41474419",c(90.4147441952054, 23.7280282461668)
"G15_11",15,1,90.4087601276353,23.7375254223825,"https://www.google.com/maps/search/?api=1&query=23.73752542,90.40876012",c(90.4087601276353, 23.7375254223825)
"G15_12",15,1,90.410349328729,23.7337600323186,"https://www.google.com/maps/search/?api=1&query=23.73376003,90.41034932",c(90.410349328729, 23.7337600323186)
"G15_13",15,1,90.4145987160596,23.7350866180764,"https://www.google.com/maps/search/?api=1&query=23.73508661,90.41459871",c(90.4145987160596, 23.7350866180764)
"G15_14",15,2,90.4306229442444,23.7250912645796,"https://www.google.com/maps/search/?api=1&query=23.72509126,90.43062294",c(90.4306229442444, 23.7250912645796)
"G15_15",15,2,90.4328927591042,23.7252757439425,"https://www.google.com/maps/search/?api=1&query=23.72527574,90.43289275",c(90.4328927591042, 23.7252757439425)
"G15_16",15,2,90.424025269257,23.7164856687234,"https://www.google.com/maps/search/?api=1&query=23.71648566,90.42402526",c(90.424025269257, 23.7164856687234)
"G15_17",15,2,90.4238218764073,23.725444528411,"https://www.google.com/maps/search/?api=1&query=23.72544452,90.42382187",c(90.4238218764073, 23.725444528411)
"G15_18",15,2,90.4329368102732,23.7162944302166,"https://www.google.com/maps/search/?api=1&query=23.71629443,90.43293681",c(90.4329368102732, 23.7162944302166)
"G15_19",15,2,90.4213463058835,23.7232604316373,"https://www.google.com/maps/search/?api=1&query=23.72326043,90.42134630",c(90.4213463058835, 23.7232604316373)
"G15_20",15,2,90.4267976890406,23.7310192485726,"https://www.google.com/maps/search/?api=1&query=23.73101924,90.42679768",c(90.4267976890406, 23.7310192485726)
"G15_21",15,2,90.4295310090595,23.7121478265571,"https://www.google.com/maps/search/?api=1&query=23.71214782,90.42953100",c(90.4295310090595, 23.7121478265571)
"G15_22",15,2,90.4319769446997,23.7136235798078,"https://www.google.com/maps/search/?api=1&query=23.71362357,90.43197694",c(90.4319769446997, 23.7136235798078)
"G15_23",15,2,90.4234295768757,23.7206774197584,"https://www.google.com/maps/search/?api=1&query=23.72067741,90.42342957",c(90.4234295768757, 23.7206774197584)
"G15_24",15,2,90.4346016521363,23.7223447177546,"https://www.google.com/maps/search/?api=1&query=23.72234471,90.43460165",c(90.4346016521363, 23.7223447177546)
"G15_25",15,2,90.4225730296326,23.7210073647747,"https://www.google.com/maps/search/?api=1&query=23.72100736,90.42257302",c(90.4225730296326, 23.7210073647747)
"G15_26",15,2,90.4371798717697,23.7155640209237,"https://www.google.com/maps/search/?api=1&query=23.71556402,90.43717987",c(90.4371798717697, 23.7155640209237)
"G15_27",15,2,90.4329068487704,23.727798723654,"https://www.google.com/maps/search/?api=1&query=23.72779872,90.43290684",c(90.4329068487704, 23.727798723654)
"G15_28",15,2,90.4228414737623,23.7184218508925,"https://www.google.com/maps/search/?api=1&query=23.71842185,90.42284147",c(90.4228414737623, 23.7184218508925)
"G15_29",15,3,90.4102780534996,23.7215801987068,"https://www.google.com/maps/search/?api=1&query=23.72158019,90.41027805",c(90.4102780534996, 23.7215801987068)
"G15_30",15,3,90.4200163830726,23.7267561354832,"https://www.google.com/maps/search/?api=1&query=23.72675613,90.42001638",c(90.4200163830726, 23.7267561354832)
"G15_31",15,3,90.4130604974462,23.7136360757684,"https://www.google.com/maps/search/?api=1&query=23.71363607,90.41306049",c(90.4130604974462, 23.7136360757684)
"G15_32",15,3,90.4137345269169,23.7263674189279,"https://www.google.com/maps/search/?api=1&query=23.72636741,90.41373452",c(90.4137345269169, 23.7263674189279)
"G15_33",15,3,90.4128073984018,23.7224406639246,"https://www.google.com/maps/search/?api=1&query=23.72244066,90.41280739",c(90.4128073984018, 23.7224406639246)
"G15_34",15,3,90.4155770000666,23.7189516880622,"https://www.google.com/maps/search/?api=1&query=23.71895168,90.41557700",c(90.4155770000666, 23.7189516880622)
"G15_35",15,3,90.4050445483927,23.7261431894749,"https://www.google.com/maps/search/?api=1&query=23.72614318,90.40504454",c(90.4050445483927, 23.7261431894749)
"G15_36",15,3,90.4086096720287,23.7214246688493,"https://www.google.com/maps/search/?api=1&query=23.72142466,90.40860967",c(90.4086096720287, 23.7214246688493)
"G15_37",15,3,90.4073683633247,23.7222416911154,"https://www.google.com/maps/search/?api=1&query=23.72224169,90.40736836",c(90.4073683633247, 23.7222416911154)
"G15_38",15,3,90.4140117004959,23.7167327196862,"https://www.google.com/maps/search/?api=1&query=23.71673271,90.41401170",c(90.4140117004959, 23.7167327196862)
"G15_39",15,3,90.4217821832784,23.7175841253166,"https://www.google.com/maps/search/?api=1&query=23.71758412,90.42178218",c(90.4217821832784, 23.7175841253166)
"G15_40",15,4,90.4210853892483,23.6953630538256,"https://www.google.com/maps/search/?api=1&query=23.69536305,90.42108538",c(90.4210853892483, 23.6953630538256)
"G15_41",15,4,90.4175047714525,23.7083793027106,"https://www.google.com/maps/search/?api=1&query=23.70837930,90.41750477",c(90.4175047714525, 23.7083793027106)
"G15_42",15,4,90.4172958493319,23.7075765102126,"https://www.google.com/maps/search/?api=1&query=23.70757651,90.41729584",c(90.4172958493319, 23.7075765102126)
"G15_43",15,4,90.42779343561,23.7071416831788,"https://www.google.com/maps/search/?api=1&query=23.70714168,90.42779343",c(90.42779343561, 23.7071416831788)
"G15_44",15,4,90.4243367665781,23.6995902025175,"https://www.google.com/maps/search/?api=1&query=23.69959020,90.42433676",c(90.4243367665781, 23.6995902025175)
"G15_45",15,4,90.4193816452146,23.7052329444938,"https://www.google.com/maps/search/?api=1&query=23.70523294,90.41938164",c(90.4193816452146, 23.7052329444938)
"G15_46",15,4,90.4152501746822,23.7049273254309,"https://www.google.com/maps/search/?api=1&query=23.70492732,90.41525017",c(90.4152501746822, 23.7049273254309)
"G15_47",15,4,90.4244611725058,23.6999684562499,"https://www.google.com/maps/search/?api=1&query=23.69996845,90.42446117",c(90.4244611725058, 23.6999684562499)
"G15_48",15,4,90.4200910625374,23.7131976362576,"https://www.google.com/maps/search/?api=1&query=23.71319763,90.42009106",c(90.4200910625374, 23.7131976362576)
"G15_49",15,4,90.4166280990619,23.7086259529666,"https://www.google.com/maps/search/?api=1&query=23.70862595,90.41662809",c(90.4166280990619, 23.7086259529666)
